"id_result","rider_name_fk","id_rider_fk","id_grand_prix_fk","id_position_fk","num_round","season","racing_class","race_type","pole","fastest_lap","is_wildcard"
9897,Aleix Espargaró,1,126,7,8,2009,"250cc",main,false,false,false
9907,Alex Baldolini,1,126,11,8,2009,"250cc",main,false,false,false
9940,Alex Debón,1,126,2,8,2009,"250cc",main,false,false,false
9957,Alexis Masbou,1,126,37,8,2009,"125cc",main,false,false,false
9985,Andrea Iannone,1,126,7,8,2009,"125cc",main,false,false,false
10002,Axel Pons,1,126,16,8,2009,"250cc",main,false,false,false
10029,Bastien Chesaux,1,126,15,8,2009,"250cc",main,false,false,false
10050,Bradley Smith,1,126,37,8,2009,"125cc",main,false,false,false
29960,Andrea Mantovani,1,354,11,4,2022,moto-e,main,false,true,false
29961,Andrea Mantovani,1,355,30,5,2022,moto-e,main,false,false,false
29962,Andrea Mantovani,1,356,4,6,2022,moto-e,main,false,false,false
10066,Cameron Beaubier,1,126,14,8,2009,"125cc",main,false,false,false
10069,Cameron Beaubier,1,130,19,12,2009,"125cc",main,false,false,false
10125,Damien Raemy,1,126,22,8,2009,"125cc",main,false,false,false
10144,Daniel Kartheininger,1,126,15,8,2009,"125cc",main,false,false,false
10152,Danny Webb,1,126,8,8,2009,"125cc",main,false,false,false
10169,Dominique Aegerter,1,126,9,8,2009,"125cc",main,false,false,false
10179,Eeki Kuparinen,1,126,37,8,2009,"125cc",main,false,false,false
10187,Efrén Vázquez,1,126,17,8,2009,"125cc",main,false,false,false
10204,Esteve Rabat,1,126,37,8,2009,"125cc",main,false,false,false
30103,Bradley Smith,1,357,8,7,2022,moto-e,main,false,false,false
30104,Bradley Smith,1,358,95,8,2022,moto-e,main,false,false,false
30105,Bradley Smith,1,359,37,9,2022,moto-e,main,false,false,false
30106,Bradley Smith,1,360,29,10,2022,moto-e,main,false,false,false
30107,Bradley Smith,1,361,12,11,2022,moto-e,main,false,false,false
30108,Bradley Smith,1,362,16,12,2022,moto-e,main,false,false,false
10239,Hiroshi Aoyama,1,126,4,8,2009,"250cc",main,false,false,false
10255,Héctor Barberá,1,126,5,8,2009,"250cc",main,false,false,false
10271,Héctor Faubel,1,126,6,8,2009,"250cc",main,false,false,false
10287,Imre Tóth,1,126,18,8,2009,"250cc",main,false,false,false
10329,Jasper Iwema,1,126,19,8,2009,"125cc",main,false,false,false
10337,Joakim Stensmö,1,126,19,8,2009,"250cc",main,false,false,false
10345,Joan Olivé,1,126,3,8,2009,"125cc",main,false,false,false
10362,Johann Zarco,1,126,23,8,2009,"125cc",main,false,false,false
10380,Jonas Folger,1,126,37,8,2009,"125cc",main,false,false,false
10416,Jules Cluzel,1,126,14,8,2009,"250cc",main,false,false,false
10432,Julián Simón,1,126,1,8,2009,"125cc",main,false,false,false
10448,Karel Abraham,1,126,37,8,2009,"250cc",main,false,false,false
10468,Lorenzo Savadori,1,126,20,8,2009,"125cc",main,false,false,false
10481,Lorenzo Zanetti,1,126,37,8,2009,"125cc",main,false,false,false
10514,Luca Marconi,1,126,24,8,2009,"125cc",main,false,false,false
10529,Luca Vitali,1,126,38,8,2009,"125cc",main,false,false,false
10544,Luis Salom,1,126,13,8,2009,"125cc",main,false,false,false
10561,Lukáš Pešek,1,126,12,8,2009,"250cc",main,false,false,false
10577,Lukáš Šembera,1,126,18,8,2009,"125cc",main,false,false,false
10588,Marc Márquez,1,126,16,8,2009,"125cc",main,false,false,false
10597,Marcel Becker,1,126,38,8,2009,"250cc",main,false,false,false
10598,Marcel Schrötter,1,126,12,8,2009,"125cc",main,false,false,false
10600,Marcel Schrötter,1,135,5,17,2009,"125cc",main,false,false,false
10625,Marco Simoncelli,1,126,1,8,2009,"250cc",main,false,false,false
10647,Mattia Pasini,1,126,37,8,2009,"250cc",main,false,false,false
10660,Michael Ranseder,1,126,37,8,2009,"125cc",main,false,false,false
10694,Mike Di Meglio,1,126,37,8,2009,"250cc",main,false,false,false
10745,Nicolás Terol,1,126,4,8,2009,"125cc",main,false,false,false
10764,Pol Espargaró,1,126,5,8,2009,"125cc",main,false,false,false
10784,Raffaele de Rosa,1,126,9,8,2009,"250cc",main,false,false,false
10818,Randy Krummenacher,1,126,11,8,2009,"125cc",main,false,false,false
10834,Ratthapark Wilairot,1,126,29,8,2009,"250cc",main,false,false,false
10852,Roberto Locatelli,1,126,10,8,2009,"250cc",main,false,false,false
10861,Robin Halen,1,125,38,7,2009,"250cc",main,false,false,false
10862,Robin Halen,1,126,38,8,2009,"250cc",main,false,false,false
10871,Sandro Cortese,1,126,6,8,2009,"125cc",main,false,false,false
30735,Jordi Torres,1,353,37,3,2022,moto-e,main,false,false,false
30737,Jordi Torres,1,357,9,7,2022,moto-e,main,false,false,false
10887,Scott Redding,1,126,37,8,2009,"125cc",main,false,false,false
30738,Jordi Torres,1,358,94,8,2022,moto-e,main,false,false,false
30739,Jordi Torres,1,359,8,9,2022,moto-e,main,false,false,false
30740,Jordi Torres,1,360,10,10,2022,moto-e,main,false,false,false
30741,Jordi Torres,1,361,4,11,2022,moto-e,main,false,false,false
30742,Jordi Torres,1,362,5,12,2022,moto-e,main,false,false,false
10903,Sergio Gadea,1,126,2,8,2009,"125cc",main,false,false,false
10925,Shoya Tomizawa,1,126,13,8,2009,"250cc",main,false,false,false
10928,Shoya Tomizawa,1,130,29,12,2009,"250cc",main,false,false,false
10946,Simone Corsi,1,126,37,8,2009,"125cc",main,false,false,false
10962,Stefan Bradl,1,126,37,8,2009,"125cc",main,false,false,false
30831,Keminth Kubo,1,361,21,11,2022,moto2,main,false,false,false
30832,Keminth Kubo,1,362,23,12,2022,moto2,main,false,false,false
10985,Takaaki Nakagami,1,126,37,8,2009,"125cc",main,false,false,false
30833,Keminth Kubo,1,363,37,13,2022,moto2,main,false,false,false
30834,Keminth Kubo,1,364,37,14,2022,moto2,main,false,false,false
30835,Keminth Kubo,1,365,37,15,2022,moto2,main,false,false,false
30836,Keminth Kubo,1,366,18,16,2022,moto2,main,false,false,false
30837,Keminth Kubo,1,367,87,17,2022,moto2,main,false,false,false
30838,Keminth Kubo,1,368,37,18,2022,moto2,main,false,false,false
30839,Keminth Kubo,1,369,16,19,2022,moto2,main,false,false,false
30840,Keminth Kubo,1,370,17,20,2022,moto2,main,false,false,false
11001,Thomas Lüthi,1,126,8,8,2009,"250cc",main,false,false,false
11015,Toby Markham,1,126,17,8,2009,"250cc",main,false,false,false
11016,Toby Markham,1,128,23,10,2009,"250cc",main,false,false,false
11026,Tomoyoshi Koyama,1,126,10,8,2009,"125cc",main,false,false,false
11052,Toni Finsterbusch,1,126,21,8,2009,"125cc",main,false,false,false
11058,Valentin Debise,1,126,20,8,2009,"250cc",main,false,false,false
30932,Lukas Tulovic,1,352,12,2,2022,moto-e,main,false,false,false
11091,Vladimir Leonov,1,126,37,8,2009,"250cc",main,false,false,false
11116,Álvaro Bautista,1,126,3,8,2009,"250cc",main,false,false,false
31073,Massimo Roccoli,1,355,15,5,2022,moto-e,main,false,false,false
31074,Massimo Roccoli,1,356,11,6,2022,moto-e,main,false,false,false
31578,Unai Orradre,1,357,17,7,2022,moto-e,main,false,false,false
31579,Unai Orradre,1,358,92,8,2022,moto-e,main,false,false,false
31582,Xavi Cardelús,1,354,14,4,2022,moto-e,main,false,false,false
31585,Xavi Cardelús,1,359,13,9,2022,moto-e,main,false,false,false
31586,Xavi Cardelús,1,360,6,10,2022,moto-e,main,false,false,false
31587,Xavi Cardelús,1,361,9,11,2022,moto-e,main,false,false,false
31588,Xavi Cardelús,1,362,12,12,2022,moto-e,main,false,false,false
31622,Yeray Ruiz,1,352,37,2,2022,moto-e,main,false,false,false
31646,Álex Escrig,3531,354,12,4,2022,moto-e,main,false,false,false
31643,Álex Escrig,3531,351,7,1,2022,moto-e,main,false,false,false
31645,Álex Escrig,3531,353,10,3,2022,moto-e,main,false,false,false
31652,Álex Escrig,3531,360,5,10,2022,moto-e,main,false,false,false
31651,Álex Escrig,3531,359,6,9,2022,moto-e,main,false,false,false
31644,Álex Escrig,3531,352,8,2,2022,moto-e,main,false,false,false
31654,Álex Escrig,3531,362,8,12,2022,moto-e,main,false,false,false
31653,Álex Escrig,3531,361,5,11,2022,moto-e,main,false,false,false
31650,Álex Escrig,3531,358,84,8,2022,moto-e,main,false,false,false
31649,Álex Escrig,3531,357,14,7,2022,moto-e,main,false,false,false
31648,Álex Escrig,3531,356,13,6,2022,moto-e,main,false,false,false
31647,Álex Escrig,3531,355,14,5,2022,moto-e,main,false,false,false
31642,Álex Escrig,3530,370,19,20,2022,moto2,main,false,false,false
31661,Álex Márquez,3532,357,14,7,2022,motogp,main,false,false,false
31660,Álex Márquez,3532,356,13,6,2022,motogp,main,false,false,false
31664,Álex Márquez,3532,360,37,10,2022,motogp,main,false,false,false
31659,Álex Márquez,3532,355,7,5,2022,motogp,main,false,false,false
31657,Álex Márquez,3532,353,15,3,2022,motogp,main,false,false,false
31658,Álex Márquez,3532,354,37,4,2022,motogp,main,false,false,false
31655,Álex Márquez,3532,351,37,1,2022,motogp,main,false,false,false
31656,Álex Márquez,3532,352,13,2,2022,motogp,main,false,false,false
31665,Álex Márquez,3532,361,15,11,2022,motogp,main,false,false,false
31674,Álex Márquez,3532,370,17,20,2022,motogp,main,false,false,false
31673,Álex Márquez,3532,369,17,19,2022,motogp,main,false,false,false
31672,Álex Márquez,3532,368,37,18,2022,motogp,main,false,false,false
31671,Álex Márquez,3532,367,8,17,2022,motogp,main,false,false,false
31670,Álex Márquez,3532,366,13,16,2022,motogp,main,false,false,false
31669,Álex Márquez,3532,365,12,15,2022,motogp,main,false,false,false
31668,Álex Márquez,3532,364,10,14,2022,motogp,main,false,false,false
31667,Álex Márquez,3532,363,14,13,2022,motogp,main,false,false,false
31666,Álex Márquez,3532,362,17,12,2022,motogp,main,false,false,false
31663,Álex Márquez,3532,359,10,9,2022,motogp,main,false,false,false
31662,Álex Márquez,3532,358,14,8,2022,motogp,main,false,false,false
3,Akira Komuro,2,13,37,13,2002,"125cc",main,false,false,false
2,Akira Komuro,2,1,37,1,2002,"125cc",main,false,false,false
10,Akira Ryō,3,14,11,14,2002,motogp,main,false,false,false
5,Akira Ryō,3,6,11,6,2002,motogp,main,false,false,false
7,Akira Ryō,3,8,13,8,2002,motogp,main,false,false,false
9,Akira Ryō,3,10,14,10,2002,motogp,main,false,false,false
6,Akira Ryō,3,7,15,7,2002,motogp,main,false,false,false
8,Akira Ryō,3,9,11,9,2002,motogp,main,false,false,false
4,Akira Ryō,4,1,2,1,2002,motogp,main,false,false,true
11,Akira Yanagawa,5,13,37,13,2002,motogp,main,false,false,true
12,Alessandro Brannetti,6,6,37,6,2002,"125cc",main,false,false,false
22,Alex Baldolini,7,10,37,10,2002,"125cc",main,false,false,false
25,Alex Baldolini,7,13,26,13,2002,"125cc",main,false,false,false
23,Alex Baldolini,7,11,37,11,2002,"125cc",main,false,false,false
24,Alex Baldolini,7,12,37,12,2002,"125cc",main,false,false,false
19,Alex Baldolini,7,7,21,7,2002,"125cc",main,false,false,false
20,Alex Baldolini,7,8,18,8,2002,"125cc",main,false,false,false
21,Alex Baldolini,7,9,19,9,2002,"125cc",main,false,false,false
1974,Jorge Lorenzo,291,20,37,4,2003,"125cc",main,false,false,false
1979,Jorge Lorenzo,291,25,21,9,2003,"125cc",main,false,false,false
3764,Norifumi Abe,543,42,8,10,2004,motogp,main,false,false,false
3310,Joan Olivé,485,39,37,7,2004,"250cc",main,false,false,false
5472,Steve Jenkner,775,63,14,15,2005,"250cc",main,false,false,false
14,Alex Baldolini,7,2,20,2,2002,"125cc",main,false,false,false
15,Alex Baldolini,7,3,21,3,2002,"125cc",main,false,false,false
7079,Álvaro Bautista,1002,70,4,5,2006,"125cc",main,false,false,false
18,Alex Baldolini,7,6,20,6,2002,"125cc",main,false,false,false
3687,Mirko Giansanti,537,45,10,13,2004,"125cc",main,false,false,false
1352,Alex Baldolini,211,32,37,16,2003,"250cc",main,false,false,false
8545,Alex Baldolini,1185,117,13,17,2008,"250cc",main,false,false,false
9195,Louis Rossi,1273,107,25,7,2008,"125cc",main,false,false,false
7624,Héctor Faubel,1061,95,17,13,2007,"125cc",main,false,false,false
7627,Héctor Faubel,1061,98,3,16,2007,"125cc",main,false,false,false
7626,Héctor Faubel,1061,97,3,15,2007,"125cc",main,false,false,false
7625,Héctor Faubel,1061,96,1,14,2007,"125cc",main,false,false,false
9737,Sylvain Guintoli,1330,108,13,8,2008,motogp,main,false,false,false
4583,Frederik Watz,655,51,17,3,2005,"250cc",main,false,false,false
8248,Shinya Nakano,1146,93,12,11,2007,motogp,main,false,false,false
12145,Péter Sebestyén,1,142,23,7,2010,"125cc",main,false,false,false
12146,Péter Sebestyén,1,148,37,13,2010,"125cc",main,false,false,false
8997,Imre Tóth,1241,105,18,5,2008,"250cc",main,false,false,false
11754,Jules Cluzel,1599,147,6,12,2010,moto2,main,false,false,false
11764,Julián Simón,1601,139,9,4,2010,moto2,main,false,false,false
11846,Loris Capirossi,1616,138,37,3,2010,motogp,main,false,false,false
11844,Loris Capirossi,1616,136,9,1,2010,motogp,main,false,false,false
11858,Loris Capirossi,1616,151,29,16,2010,motogp,main,false,false,false
11857,Loris Capirossi,1616,150,37,15,2010,motogp,main,false,false,false
11847,Loris Capirossi,1616,139,10,4,2010,motogp,main,false,false,false
11860,Loris Capirossi,1616,153,37,18,2010,motogp,main,false,false,false
11859,Loris Capirossi,1616,152,13,17,2010,motogp,main,false,false,false
11854,Loris Capirossi,1616,146,11,11,2010,motogp,main,false,false,false
11853,Loris Capirossi,1616,145,37,10,2010,motogp,main,false,false,false
11875,Louis Rossi,1617,151,17,16,2010,"125cc",main,false,false,false
11877,Louis Rossi,1617,153,37,18,2010,"125cc",main,false,false,false
11876,Louis Rossi,1617,152,37,17,2010,"125cc",main,false,false,false
11861,Louis Rossi,1617,136,17,1,2010,"125cc",main,false,false,false
13,Alex Baldolini,7,1,14,1,2002,"125cc",main,false,false,false
28,Alex Baldolini,7,16,37,16,2002,"125cc",main,false,false,false
27,Alex Baldolini,7,15,20,15,2002,"125cc",main,false,false,false
16,Alex Baldolini,7,4,37,4,2002,"125cc",main,false,false,false
26,Alex Baldolini,7,14,23,14,2002,"125cc",main,false,false,false
17,Alex Baldolini,7,5,19,5,2002,"125cc",main,false,false,false
38,Alex Barros,9,10,9,10,2002,motogp,main,false,false,false
39,Alex Barros,9,11,5,11,2002,motogp,main,false,false,false
41,Alex Barros,8,13,1,13,2002,motogp,main,false,false,false
42,Alex Barros,8,14,3,14,2002,motogp,main,false,false,false
44,Alex Barros,8,16,1,16,2002,motogp,main,false,false,false
43,Alex Barros,8,15,2,15,2002,motogp,main,false,false,false
35,Alex Barros,9,7,2,7,2002,motogp,main,false,false,false
40,Alex Barros,9,12,4,12,2002,motogp,main,false,false,false
32,Alex Barros,9,4,8,4,2002,motogp,main,false,false,false
36,Alex Barros,9,8,3,8,2002,motogp,main,false,false,false
29,Alex Barros,9,1,6,1,2002,motogp,main,false,false,false
31,Alex Barros,9,3,5,3,2002,motogp,main,false,false,false
30,Alex Barros,9,2,37,2,2002,motogp,main,false,false,false
37,Alex Barros,9,9,37,9,2002,motogp,main,false,false,false
34,Alex Barros,9,6,5,6,2002,motogp,main,false,false,false
33,Alex Barros,9,5,5,5,2002,motogp,main,false,false,false
53,Alex de Angelis,10,9,2,9,2002,"125cc",main,false,false,false
58,Alex de Angelis,10,14,10,14,2002,"125cc",main,false,false,false
57,Alex de Angelis,10,13,37,13,2002,"125cc",main,false,false,false
56,Alex de Angelis,10,12,11,12,2002,"125cc",main,false,false,false
54,Alex de Angelis,10,10,8,10,2002,"125cc",main,false,false,false
52,Alex de Angelis,10,8,7,8,2002,"125cc",main,false,false,false
51,Alex de Angelis,10,7,9,7,2002,"125cc",main,false,false,false
49,Alex de Angelis,10,5,7,5,2002,"125cc",main,false,false,false
48,Alex de Angelis,10,4,37,4,2002,"125cc",main,false,false,false
47,Alex de Angelis,10,3,37,3,2002,"125cc",main,false,false,false
46,Alex de Angelis,10,2,6,2,2002,"125cc",main,false,false,false
50,Alex de Angelis,10,6,37,6,2002,"125cc",main,false,false,false
45,Alex de Angelis,10,1,37,1,2002,"125cc",main,false,false,false
60,Alex de Angelis,10,16,4,16,2002,"125cc",main,false,false,false
55,Alex de Angelis,10,11,37,11,2002,"125cc",main,false,false,false
59,Alex de Angelis,10,15,37,15,2002,"125cc",main,false,false,false
9978,Andrea Iannone,1363,119,79,1,2009,"125cc",main,false,false,false
9982,Andrea Iannone,1363,123,37,5,2009,"125cc",main,false,false,false
9980,Andrea Iannone,1363,121,19,3,2009,"125cc",main,false,false,false
9983,Andrea Iannone,1363,124,1,6,2009,"125cc",main,false,false,false
9979,Andrea Iannone,1363,120,1,2,2009,"125cc",main,false,false,false
9981,Andrea Iannone,1363,122,7,4,2009,"125cc",main,false,false,false
9723,Stevie Bonsey,1329,112,37,12,2008,"125cc",main,false,false,false
10489,Lorenzo Zanetti,1432,135,12,17,2009,"125cc",main,false,false,false
12506,Vladimir Leonov,1698,137,29,2,2010,moto2,main,false,false,false
13747,Randy de Puniet,1859,167,12,14,2011,motogp,main,false,false,false
14027,Valentino Rossi,1890,158,5,5,2011,motogp,main,false,false,false
2779,Alex de Angelis,413,37,37,5,2004,"250cc",main,false,false,false
16356,Jorge Lorenzo,2143,191,3,2,2013,motogp,main,false,false,false
3414,Kenny Roberts Jr.,498,40,8,8,2004,motogp,main,false,false,false
16478,Louis Rossi,2160,196,12,7,2013,moto2,main,false,false,false
17055,Valentino Rossi,2216,190,2,1,2013,motogp,main,false,false,false
5725,Alex de Angelis,808,71,2,6,2006,"250cc",main,false,false,false
5726,Alex de Angelis,808,72,3,7,2006,"250cc",main,false,false,false
6838,Sebastián Porto,1,72,31,7,2006,"250cc",main,false,false,false
6077,Franco Battaini,858,75,12,10,2006,"250cc",main,false,false,false
6074,Franco Battaini,858,72,37,7,2006,"250cc",main,false,false,false
6076,Franco Battaini,858,74,18,9,2006,"250cc",main,false,false,false
6075,Franco Battaini,858,73,13,8,2006,"250cc",main,false,false,false
6073,Franco Battaini,858,71,37,6,2006,"250cc",main,false,false,false
6081,Franz Aschenbrenner,860,74,20,9,2006,"250cc",main,false,false,false
6079,Franz Aschenbrenner,860,72,37,7,2006,"250cc",main,false,false,false
6080,Franz Aschenbrenner,860,73,19,8,2006,"250cc",main,false,false,false
6078,Franz Aschenbrenner,860,71,19,6,2006,"250cc",main,false,false,false
6082,Franz Aschenbrenner,859,75,23,10,2006,"250cc",main,false,false,false
6090,Gábor Talmácsi,865,67,11,2,2006,"125cc",main,false,false,false
6091,Gábor Talmácsi,865,68,6,3,2006,"125cc",main,false,false,false
6101,Gábor Talmácsi,865,79,9,14,2006,"125cc",main,false,false,false
6098,Gábor Talmácsi,865,75,14,10,2006,"125cc",main,false,false,false
6099,Gábor Talmácsi,865,77,3,12,2006,"125cc",main,false,false,false
6096,Gábor Talmácsi,865,73,11,8,2006,"125cc",main,false,false,false
6089,Gábor Talmácsi,865,66,8,1,2006,"125cc",main,false,false,false
6100,Gábor Talmácsi,865,78,8,13,2006,"125cc",main,false,false,false
19113,Danilo Petrucci,2407,228,11,3,2015,motogp,main,false,false,false
19112,Danilo Petrucci,2407,227,10,2,2015,motogp,main,false,false,false
18238,Max Croker,2324,223,27,16,2014,moto2,main,false,false,false
21398,Marc Márquez,2613,256,4,13,2016,motogp,main,false,false,false
21861,Xavi Vierge,2662,249,37,6,2016,moto2,main,false,false,false
22715,Jules Danilo,2739,262,17,1,2017,moto3,main,false,false,false
23186,Romano Fenati,2784,271,2,10,2017,moto3,main,false,false,false
19495,John McPhee,2438,241,37,16,2015,moto3,main,false,false,false
19486,John McPhee,2438,232,37,7,2015,moto3,main,false,false,false
19496,John McPhee,2438,242,10,17,2015,moto3,main,false,false,false
19497,John McPhee,2438,243,7,18,2015,moto3,main,false,false,false
19484,John McPhee,2438,230,17,5,2015,moto3,main,false,false,false
19487,John McPhee,2438,233,10,8,2015,moto3,main,false,false,false
19488,John McPhee,2438,234,17,9,2015,moto3,main,false,false,false
19489,John McPhee,2438,235,2,10,2015,moto3,main,false,false,false
19490,John McPhee,2438,236,10,11,2015,moto3,main,false,false,false
19491,John McPhee,2438,237,6,12,2015,moto3,main,false,false,false
19492,John McPhee,2438,238,19,13,2015,moto3,main,false,false,false
19493,John McPhee,2438,239,17,14,2015,moto3,main,false,false,false
19494,John McPhee,2438,240,9,15,2015,moto3,main,false,false,false
19512,Jonas Folger,2439,240,2,15,2015,moto2,main,false,false,false
11676,Joan Olivé,1586,151,3,16,2010,moto2,main,false,false,false
11675,Joan Olivé,1586,150,23,15,2010,moto2,main,false,false,false
11678,Joan Olivé,1585,147,21,12,2010,moto2,main,false,false,false
11677,Joan Olivé,1586,152,38,17,2010,moto2,main,false,false,false
11674,Joan Olivé,1586,149,37,14,2010,moto2,main,false,false,false
11680,Joan Perelló,1588,142,19,7,2010,"125cc",main,false,false,false
11683,Joan Perelló,1587,147,25,12,2010,"125cc",main,false,false,false
11682,Joan Perelló,1588,153,18,18,2010,"125cc",main,false,false,false
11679,Joan Perelló,1588,137,18,2,2010,"125cc",main,false,false,false
11681,Joan Perelló,1588,148,19,13,2010,"125cc",main,false,false,false
11684,Joel Taylor,1589,151,20,16,2010,"125cc",main,false,false,false
11685,Johann Zarco,1590,136,12,1,2010,"125cc",main,false,false,false
11686,Johann Zarco,1590,137,7,2,2010,"125cc",main,false,false,false
11687,Johann Zarco,1590,138,11,3,2010,"125cc",main,false,false,false
24466,Lorenzo Dalla Porta,2891,280,3,1,2018,moto3,main,false,false,false
24472,Lorenzo Dalla Porta,2891,286,17,7,2018,moto3,main,false,false,false
19506,Jonas Folger,2439,234,14,9,2015,moto2,main,false,false,false
19505,Jonas Folger,2439,233,7,8,2015,moto2,main,false,false,false
19504,Jonas Folger,2439,232,7,7,2015,moto2,main,false,false,false
19503,Jonas Folger,2439,231,37,6,2015,moto2,main,false,false,false
19502,Jonas Folger,2439,230,37,5,2015,moto2,main,false,false,false
19501,Jonas Folger,2439,229,1,4,2015,moto2,main,false,false,false
19500,Jonas Folger,2439,228,9,3,2015,moto2,main,false,false,false
19499,Jonas Folger,2439,227,16,2,2015,moto2,main,false,false,false
19498,Jonas Folger,2439,226,1,1,2015,moto2,main,false,false,false
19507,Jonas Folger,2439,235,12,10,2015,moto2,main,false,false,false
19515,Jonas Folger,2439,243,14,18,2015,moto2,main,false,false,false
19514,Jonas Folger,2439,242,3,17,2015,moto2,main,false,false,false
19513,Jonas Folger,2439,241,37,16,2015,moto2,main,false,false,false
19511,Jonas Folger,2439,239,4,14,2015,moto2,main,false,false,false
19510,Jonas Folger,2439,238,6,13,2015,moto2,main,false,false,false
19509,Jonas Folger,2439,237,5,12,2015,moto2,main,false,false,false
19508,Jonas Folger,2439,236,6,11,2015,moto2,main,false,false,false
19516,Jonas Geitner,2440,234,27,9,2015,moto3,main,false,false,false
19517,Jorel Boerboom,2441,233,27,8,2015,moto3,main,false,false,false
19533,Jorge Lorenzo,2442,241,2,16,2015,motogp,main,false,false,false
19532,Jorge Lorenzo,2442,240,3,15,2015,motogp,main,false,false,false
19519,Jorge Lorenzo,2442,227,4,2,2015,motogp,main,false,false,false
19518,Jorge Lorenzo,2442,226,4,1,2015,motogp,main,false,false,false
19530,Jorge Lorenzo,2442,238,37,13,2015,motogp,main,false,false,false
19529,Jorge Lorenzo,2442,237,4,12,2015,motogp,main,false,false,false
13695,Peter Sebestyén,1,156,23,3,2011,"125cc",main,false,false,false
13696,Peter Sebestyén,1,157,25,4,2011,"125cc",main,false,false,false
13697,Peter Sebestyén,1,158,22,5,2011,"125cc",main,false,false,false
13698,Peter Sebestyén,1,159,37,6,2011,"125cc",main,false,false,false
13699,Peter Sebestyén,1,160,20,7,2011,"125cc",main,false,false,false
13700,Peter Sebestyén,1,161,37,8,2011,"125cc",main,false,false,false
13701,Peter Sebestyén,1,162,37,9,2011,"125cc",main,false,false,false
13702,Peter Sebestyén,1,164,26,11,2011,"125cc",main,false,false,false
13703,Peter Sebestyén,1,165,22,12,2011,"125cc",main,false,false,false
7190,Alex Hofmann,1,93,31,11,2007,motogp,main,false,false,false
26266,Matteo Ferrari,3054,303,3,5,2019,moto-e,main,false,false,false
7271,Arturo Tizón,1,89,29,7,2007,"250cc",main,false,false,false
7418,Dino Lombardi,1,89,29,7,2007,"125cc",main,false,false,false
8299,Simone Grotzkyj,1,91,25,9,2007,"125cc",main,false,false,false
10792,Raffaele de Rosa,1472,135,3,17,2009,"250cc",main,false,false,false
10793,Ralf Waldmann,1473,128,37,10,2009,"250cc",main,false,false,false
10807,Randy de Puniet,1474,132,11,14,2009,motogp,main,false,false,false
10804,Randy de Puniet,1474,129,10,11,2009,motogp,main,false,false,false
10806,Randy de Puniet,1474,131,12,13,2009,motogp,main,false,false,false
10796,Randy de Puniet,1474,121,4,3,2009,motogp,main,false,false,false
10800,Randy de Puniet,1474,125,7,7,2009,motogp,main,false,false,false
10798,Randy de Puniet,1474,123,8,5,2009,motogp,main,false,false,false
10801,Randy de Puniet,1474,126,9,8,2009,motogp,main,false,false,false
10802,Randy de Puniet,1474,127,37,9,2009,motogp,main,false,false,false
10794,Randy de Puniet,1474,119,10,1,2009,motogp,main,false,false,false
10795,Randy de Puniet,1474,120,11,2,2009,motogp,main,false,false,false
10799,Randy de Puniet,1474,124,8,6,2009,motogp,main,false,false,false
10805,Randy de Puniet,1474,130,12,12,2009,motogp,main,false,false,false
10803,Randy de Puniet,1474,128,3,10,2009,motogp,main,false,false,false
10808,Randy de Puniet,1474,133,8,15,2009,motogp,main,false,false,false
10797,Randy de Puniet,1474,122,14,4,2009,motogp,main,false,false,false
28152,Xavi Vierge,3229,322,5,5,2020,moto2,main,false,false,false
950,Pablo Nieto,140,15,3,15,2002,"125cc",main,false,false,false
939,Pablo Nieto,140,4,6,4,2002,"125cc",main,false,false,false
949,Pablo Nieto,140,14,5,14,2002,"125cc",main,false,false,false
1316,Yukio Kagayama,201,9,37,9,2002,motogp,main,false,false,false
1984,Jorge Lorenzo,291,30,3,14,2003,"125cc",main,false,false,false
31610,Xavier Artigas,3527,360,13,10,2022,moto3,main,false,false,false
31603,Xavier Artigas,3527,353,37,3,2022,moto3,main,false,false,false
31604,Xavier Artigas,3527,354,6,4,2022,moto3,main,false,false,false
31605,Xavier Artigas,3527,355,20,5,2022,moto3,main,false,false,false
31606,Xavier Artigas,3527,356,5,6,2022,moto3,main,false,false,false
31607,Xavier Artigas,3527,357,37,7,2022,moto3,main,false,false,false
31608,Xavier Artigas,3527,358,20,8,2022,moto3,main,false,false,false
31609,Xavier Artigas,3527,359,10,9,2022,moto3,main,false,false,false
31611,Xavier Artigas,3527,361,5,11,2022,moto3,main,false,false,false
31612,Xavier Artigas,3527,362,11,12,2022,moto3,main,false,false,false
31613,Xavier Artigas,3527,363,14,13,2022,moto3,main,false,false,false
31614,Xavier Artigas,3527,364,20,14,2022,moto3,main,false,false,false
31615,Xavier Artigas,3527,365,11,15,2022,moto3,main,false,false,false
31616,Xavier Artigas,3527,366,11,16,2022,moto3,main,false,false,false
31617,Xavier Artigas,3527,367,14,17,2022,moto3,main,false,false,false
31618,Xavier Artigas,3527,368,14,18,2022,moto3,main,false,false,false
31619,Xavier Artigas,3527,369,11,19,2022,moto3,main,false,false,false
31620,Xavier Artigas,3527,370,23,20,2022,moto3,main,false,false,false
31621,Yeray Ruiz,3528,351,16,1,2022,moto-e,main,false,false,false
31624,Zonta van den Goorbergh,3529,352,23,2,2022,moto2,main,false,false,false
31625,Zonta van den Goorbergh,3529,353,37,3,2022,moto2,main,false,false,false
