"#";"Url";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"1";"https://www.motogp.com/en/riders/khairul%20idham%20pawi";"0";"5071037";"4.380 ";"13761"
"2";"https://www.motogp.com/en/riders/Alex%20Baldolini";"0";"5071037";"4.380 ";"13761"
"3";"https://www.motogp.com/en/riders/Vladimir%20Leonov";"0";"5071037";"4.380 ";"13761"
"4";"https://www.motogp.com/en/riders/profile/Bruce+Beale";"0";"5071037";"4.380 ";"13761"
"5";"https://www.motogp.com/en/riders/profile/Diego+Giugovaz";"0";"5071037";"4.380 ";"13761"
"6";"https://www.motogp.com/en/riders/Dieter%20Braun";"0";"5071037";"4.380 ";"13761"
"7";"https://www.motogp.com/en/riders/profile/Moto+Kitano";"3";"5071037";"4.380 ";"13761"
"8";"https://www.motogp.com/en/riders/daniel-corvi/1f408601-7600-4a2f-99e1-f2f520265997";"0";"5071037";"4.380 ";"13761"
"9";"https://www.motogp.com/en/riders/profile/Christopher+Moretti";"2";"5071037";"4.380 ";"13761"
"10";"https://www.motogp.com/en/riders/Henk%20Van%20Kessel";"0";"5071037";"4.380 ";"13761"
"11";"https://www.motogp.com/en/riders/Jorge";"0";"5071037";"4.380 ";"13761"
"12";"https://www.motogp.com/en/riders/profile/Sebastian+Kreuziger";"2";"5071037";"4.380 ";"13761"
"13";"https://www.motogp.com/en/riders/profile/Ron+Grant";"1";"5071037";"4.380 ";"13761"
"14";"https://www.motogp.com/en/riders/profile/Eriff+Jenkins";"wait...";"5071037";"4.380 ";"13761"
"15";"https://www.motogp.com/en/riders/Tadahiko%20Taira";"wait...";"5071037";"4.380 ";"13761"
"16";"https://www.motogp.com/en/riders/profile/Mathieu+Lussiana";"wait...";"5071037";"4.380 ";"13761"
"17";"https://www.motogp.com/en/riders/profile/Pedro+Rodriguez";"wait...";"5071037";"4.380 ";"13761"
"18";"https://www.motogp.com/en/riders/profile/Luis+Carlos+Maurel";"wait...";"5071037";"4.380 ";"13761"
"19";"https://www.motogp.com/en/riders/profile/Paolo+Campanelli";"wait...";"5071037";"4.380 ";"13761"
"20";"https://www.motogp.com/en/riders/profile/Alejandro+Aleman";"wait...";"5071037";"4.380 ";"13761"
"21";"https://www.motogp.com/en/riders/profile/Shi+Zhao+Huang";"wait...";"5071037";"4.380 ";"13761"
"22";"https://www.motogp.com/en/riders/profile/Maik+Stief";"wait...";"5071037";"4.380 ";"13761"
"23";"https://www.motogp.com/en/riders/profile/Felix+Forstenhaeusler";"wait...";"5071037";"4.380 ";"13761"
"24";"https://www.motogp.com/en/riders/profile/Yuuki+Ito";"wait...";"5071037";"4.380 ";"13761"
"25";"https://www.motogp.com/en/riders/Juan%20Borja";"wait...";"5071037";"4.380 ";"13761"
