"#";"Url";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"1";"https://www.motogp.com/en/riders/profile/Hermann%2520Paul%2BM%C3%BCller";"0";"5071037";"4.380 ";"13761"
"2";"https://www.motogp.com/en/riders/profile/Stuart+Edwards";"0";"5071037";"4.380 ";"13761"
"3";"https://www.motogp.com/en/riders/profile/Eric+Hinton";"0";"5071037";"4.380 ";"13761"
"4";"https://www.motogp.com/en/riders/Taru%20Rinne";"0";"5071037";"4.380 ";"13761"
"5";"https://www.motogp.com/en/riders/alberto-puig/e2a5de00-98df-4850-80b0-ab55a2e92c6b";"wait...";"5071037";"4.380 ";"13761"
"6";"https://www.motogp.com/en/riders/profile/Ralf";"wait...";"5071037";"4.380 ";"13761"
"7";"https://www.motogp.com/en/riders/alex-marinelarena/080abe79-dc52-4941-9bec-4588b10a7926";"wait...";"5071037";"4.380 ";"13761"
"8";"https://www.motogp.com/en/riders/j-kopitar/e6ba3c1b-b8e7-4389-ac26-bfe0f751b5dd";"wait...";"5071037";"4.380 ";"13761"
"9";"https://www.motogp.com/en/riders/gianni-pelletier/2701af6f-3d5f-4461-bae0-70e87fe165d2";"0";"5071037";"4.380 ";"13761"
"10";"https://www.motogp.com/en/riders/john-lockett/73652294-8576-408b-a9f0-661226ceaece";"wait...";"5071037";"4.380 ";"13761"
"11";"https://www.motogp.com/en/riders/lee-allen/06942569-70fe-44fb-9a9a-ed940d148e71";"wait...";"5071037";"4.380 ";"13761"
"12";"https://www.motogp.com/en/riders/azroy-hakeem/05220907-83c6-4d9d-9cfc-9fd41d4338f4";"0";"5071037";"4.380 ";"13761"
"13";"https://www.motogp.com/en/riders/angel-piqueras/97116ba3-5971-4304-be84-451bdc9a563c";"wait...";"5071037";"4.380 ";"13761"
"14";"https://www.motogp.com/en/riders/richard-scott/60764d2e-1380-407b-9739-9d422e50fe96";"wait...";"5071037";"4.380 ";"13761"
"15";"https://www.motogp.com/en/riders/helmut-schutz/4643952b-39ce-479f-99c1-0bb2be84f7c4";"wait...";"5071037";"4.380 ";"13761"
"16";"https://www.motogp.com/en/riders/rodney-fee/4a3b01a3-9e22-4300-b37e-c213f18df76e";"wait...";"5071037";"4.380 ";"13761"
"17";"https://www.motogp.com/en/riders/shinya-nakano/39c6574b-9edc-4bb5-8aff-6393d959aa2c";"wait...";"5071037";"4.380 ";"13761"
"18";"https://www.motogp.com/en/riders/profile/ja";"wait...";"5071037";"4.380 ";"13761"
"19";"https://www.motogp.com/en/riders/Albert%20ARENAS";"wait...";"5071037";"4.380 ";"13761"
"20";"https://www.motogp.com/en/riders/franzisen-bartos/eea98ed6-a076-465c-8ed6-7dc91fd72da0";"0";"5071037";"4.380 ";"13761"
"21";"https://www.motogp.com/en/riders/lorenzo-ghiselli/f8af64ac-ee5c-4796-b0b2-cfa2066ae4d9";"wait...";"5071037";"4.380 ";"13761"
"22";"https://www.motogp.com/en/riders/2011";"wait...";"5071037";"4.380 ";"13761"
"23";"https://www.motogp.com/en/riders/armando-pontone/a83372d6-2731-47d6-98f1-1c84570f7aa7";"wait...";"5071037";"4.380 ";"13761"
"24";"https://www.motogp.com/en/riders/alessandro-gramigni/3b2deeff-eef0-49a5-a0d2-d2f88bd206aa";"wait...";"5071037";"4.380 ";"13761"
"25";"https://www.motogp.com/en/riders/encob-roulstone/2d9bd73c-a0ef-4ade-8ab4-f91b0a085c4f";"wait...";"5071037";"4.380 ";"13761"
"26";"https://www.motogp.com/en/riders/chris-palmer/7551d52b-16b3-4090-b203-19626b91cf01";"wait...";"5071037";"4.380 ";"13761"
"27";"https://www.motogp.com/en/riders/profile/Felice+Benasedo";"wait...";"5071037";"4.380 ";"13761"
"28";"https://www.motogp.com/en/riders/Rene%20Knoefler";"wait...";"5071037";"4.380 ";"13761"
"29";"https://www.motogp.com/en/riders/profile/Tommaso+Lorenzetti";"wait...";"5071037";"4.380 ";"13761"
"30";"https://www.motogp.com/en/riders/r-a-graham/ja1110ae-4b4c-4ed5-a8c1-bcd698f2d479";"wait...";"5071037";"4.380 ";"13761"
"31";"https://www.motogp.com/en/riders/r-a-graham/it1110ae-4b4c-4ed5-a8c1-bcd698f2d479";"wait...";"5071037";"4.380 ";"13761"
"32";"https://www.motogp.com/en/riders/profile/Eric%2BW%C3%9Cnsche";"wait...";"5071037";"4.380 ";"13761"
"33";"https://www.motogp.com/en/riders/profile/Alexis+Masbou";"wait...";"5071037";"4.380 ";"13761"
"34";"https://www.motogp.com/en/riders/profile/Jurgen+Oelschlager";"wait...";"5071037";"4.380 ";"13761"
"35";"https://www.motogp.com/en/riders/$1";"wait...";"5071037";"4.380 ";"13761"
"36";"https://www.motogp.com/en/riders/profile/Jerry+Van+de+Bunt";"wait...";"5071037";"4.380 ";"13761"
"37";"https://www.motogp.com/en/riders/profile/Pierre+Bolle";"wait...";"5071037";"4.380 ";"13761"
"38";"https://www.motogp.com/en/riders/profile/Alexander+Phillis";"wait...";"5071037";"4.380 ";"13761"
"39";"https://www.motogp.com/en/riders/profile/Raoul+Kissling";"wait...";"5071037";"4.380 ";"13761"
"40";"https://www.motogp.com/en/riders/Makoto%20Tamada";"wait...";"5071037";"4.380 ";"13761"
"41";"https://www.motogp.com/en/riders/luigi-morciano/05b67acc-6b83-4158-be71-42eba9381c39";"wait...";"5071037";"4.380 ";"13761"
"42";"https://www.motogp.com/en/riders/stuart-avant/304fae0e-4a26-4295-bc7b-cd60f9c2f019";"wait...";"5071037";"4.380 ";"13761"
"43";"https://www.motogp.com/en/riders/profile/Gianni+Pelletier";"wait...";"5071037";"4.380 ";"13761"
"44";"https://www.motogp.com/en/riders/alex%20criville";"wait...";"5071037";"4.380 ";"13761"
"45";"https://www.motogp.com/en/riders/profile/Yasuharu+Yuzawa";"wait...";"5071037";"4.380 ";"13761"
"46";"https://www.motogp.com/en/riders/henk-de-vries/c2ded202-f669-4830-a805-9004ddb2d860";"wait...";"5071037";"4.380 ";"13761"
"47";"https://www.motogp.com/en/riders/Barry%20Sheene";"wait...";"5071037";"4.380 ";"13761"
"48";"https://www.motogp.com/en/riders/profile/Cristian+Trabalon";"wait...";"5071037";"4.380 ";"13761"
"49";"https://www.motogp.com/en/riders/Loris%20Capirossi";"wait...";"5071037";"4.380 ";"13761"
"50";"https://www.motogp.com/en/riders/e-l-griffith/1ac28ce0-e852-448d-b7ba-6932272f5f21";"wait...";"5071037";"4.380 ";"13761"
