"#";"Url";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"20";"https://www.motogp.com/en/riders/profile/Ulrich+Graf";"wait...";"5071037";"4.380 ";"13761"
"21";"https://www.motogp.com/en/riders/Loris%20Reggiani";"wait...";"5071037";"4.380 ";"13761"
"22";"https://www.motogp.com/en/riders/profile/Ivan+Mengozzi";"wait...";"5071037";"4.380 ";"13761"
"23";"https://www.motogp.com/en/riders/Jim%20Redman";"wait...";"5071037";"4.380 ";"13761"
"24";"https://www.motogp.com/en/riders/shoya%20tomizawa";"wait...";"5071037";"4.380 ";"13761"
"25";"https://www.motogp.com/en/riders/Alonso%20Lopez";"wait...";"5071037";"4.380 ";"13761"
"26";"https://www.motogp.com/en/riders/profile/Gerhard+Thurow";"wait...";"5071037";"4.380 ";"13761"
"27";"https://www.motogp.com/en/riders/Boet%20Van%20Dulmen";"wait...";"5071037";"4.380 ";"13761"
"28";"https://www.motogp.com/en/riders/Casey";"wait...";"5071037";"4.380 ";"13761"
"29";"https://www.motogp.com/en/riders/Ernie";"wait...";"5071037";"4.380 ";"13761"
"30";"https://www.motogp.com/en/riders/profile/Jordi+Planas";"wait...";"5071037";"4.380 ";"13761"
"31";"https://www.motogp.com/en/riders/Mika%20Kallio";"wait...";"5071037";"4.380 ";"13761"
"32";"https://www.motogp.com/en/riders/Jean%20Louis%20Tournadre";"wait...";"5071037";"4.380 ";"13761"
"33";"https://www.motogp.com/en/riders/ginger-molloy/2edc4687-3059-4e95-be41-7ac84c07726e";"wait...";"5071037";"4.380 ";"13761"
"34";"https://www.motogp.com/en/riders/Max%20Neukirchner";"wait...";"5071037";"4.380 ";"13761"
"35";"https://www.motogp.com/en/riders/jean-francois-chaffin/e27d3f95-04b0-4003-8b24-9349fdf95601";"wait...";"5071037";"4.380 ";"13761"
"36";"https://www.motogp.com/en/riders/jack-linah/37484288-5d60-4e16-a321-18559e70e140";"wait...";"5071037";"4.380 ";"13761"
"37";"https://www.motogp.com/en/riders/wolfgang-stropek/58b179d5-bfeb-4014-b24c-d6cadd5c5fd8";"wait...";"5071037";"4.380 ";"13761"
"38";"https://www.motogp.com/en/riders/albergian-louwes/ba46bc8a-d579-407d-8611-3bd567253df6";"wait...";"5071037";"4.380 ";"13761"
"39";"https://www.motogp.com/en/riders/Adrien%20Morillas";"wait...";"5071037";"4.380 ";"13761"
"40";"https://www.motogp.com/en/riders/Kenny%20Noyes";"wait...";"5071037";"4.380 ";"13761"
"41";"https://www.motogp.com/en/riders/Carlo%20Ubbiali";"wait...";"5071037";"4.380 ";"13761"
"42";"https://www.motogp.com/en/riders/Garry%20Cowan";"wait...";"5071037";"4.380 ";"13761"
"43";"https://www.motogp.com/en/riders/pat-hennen/413c1c7e-8787-4375-a978-9e412cd7fd11";"wait...";"5071037";"4.380 ";"13761"
"44";"https://www.motogp.com/en/riders/profile/Phillipp+Hafeneger";"wait...";"5071037";"4.380 ";"13761"
"45";"https://www.motogp.com/en/riders/profile/Jorge+Lorenzo%C2%A0&";"wait...";"5071037";"4.380 ";"13761"
"46";"https://www.motogp.com/en/riders/profile/Joan+Bolart";"wait...";"5071037";"4.380 ";"13761"
"47";"https://www.motogp.com/en/riders/Jules%20Danilo";"wait...";"5071037";"4.380 ";"13761"
"48";"https://www.motogp.com/en/riders/profile/F+Van+Der+Hoeven";"wait...";"5071037";"4.380 ";"13761"
"49";"https://www.motogp.com/en/riders/danny%20webb";"wait...";"5071037";"4.380 ";"13761"
"50";"https://www.motogp.com/en/riders/rob-noorlander/da2fca10-4294-4222-b95c-32c28bd49f68";"wait...";"5071037";"4.380 ";"13761"
