"#";"Url";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"1";"https://www.motogp.com/en/riders/alex-marquez/41195f0f-9817-4a4d-913e-c1fbbb351d9b";"990";"5071037";"4.380 ";"13761"
"2";"https://www.motogp.com/en/riders/fermin-aldeguer/71052114-5bce-4307-908c-4cc2bd387aac";"0";"5071037";"4.380 ";"13761"
"3";"https://www.motogp.com/en/riders/jorge-martin/5b9af34e-da94-4ca2-9c4c-6be0fc8b1bbc";"1300";"5071037";"4.380 ";"13761"
"4";"https://www.motogp.com/en/riders/alvaro-bautista/47b6c685-654a-483c-b1ef-09724ac9bc34";"7";"5071037";"4.380 ";"13761"
"5";"https://www.motogp.com/en/riders/augusto-fernandez/eb7f90b1-9373-4089-b2f5-adbc234a3526";"1293";"5071037";"4.380 ";"13761"
"6";"https://www.motogp.com/en/riders/jack-miller/b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4";"1297";"5071037";"4.380 ";"13761"
"7";"https://www.motogp.com/en/riders/fabio-di-giannantonio/525b1551-f10b-4cfd-9b43-59af6fca654b";"1297";"5071037";"4.380 ";"13761"
"8";"https://www.motogp.com/en/riders/david-alonso/96d9b2b4-a26b-427f-b76a-6e1294c341c0";"5";"5071037";"4.380 ";"13761"
"9";"https://www.motogp.com/en/riders/mario-suryo-aji/59d0a2fb-df55-46d8-a57f-bf81ca690a5b";"10";"5071037";"4.380 ";"13761"
"10";"https://www.motogp.com/en/riders/adrian-fernandez/587e8e1a-43c4-4372-bde7-34da0b19e0e6";"0";"5071037";"4.380 ";"13761"
"11";"https://www.motogp.com/en/riders/fermin-aldeguer-/71052114-5bce-4307-908c-4cc2bd387aac";"1";"5071037";"4.380 ";"13761"
"12";"https://www.motogp.com/en/riders/marco-bezzecchi/e622ec5b-5ccf-457c-a67f-ec028f0ddf6e";"1297";"5071037";"4.380 ";"13761"
"13";"https://www.motogp.com/en/riders/francesco-bagnaia/66b78301-5826-4986-b11e-fa68a7bd77a7";"1303";"5071037";"4.380 ";"13761"
"14";"https://www.motogp.com/en/riders/mick-doohan/3b535544-17ca-491e-849d-f38c61003dc2";"0";"5071037";"4.380 ";"13761"
"15";"https://www.motogp.com/en/riders/ayumu-sasaki/ae003ef7-aff4-4903-ab7a-0c40997baa0a";"0";"5071037";"4.380 ";"13761"
"16";"https://www.motogp.com/en/riders/marc-marquez/23e50438-a657-4fb0-a190-3262b5472f29";"wait...";"5071037";"4.380 ";"13761"
"17";"https://www.motogp.com/en/riders/john-mcphee/0576824c-420a-4d45-b07f-bd62e6c06203";"wait...";"5071037";"4.380 ";"13761"
"18";"https://www.motogp.com/en/riders/tony-arbolino/5c8bbc11-a1aa-4f55-b9dc-f2e8b7c33ceb";"wait...";"5071037";"4.380 ";"13761"
