"#";"Url";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"1";"https://www.motogp.com/en/riders/christian-boudinot/1290f3f1-9170-4e4e-a9ba-d93a428ca0da";"0";"5071037";"4.380 ";"13761"
"2";"https://www.motogp.com/en/riders/maria-herrera/149825eb-732a-4190-8ba7-b146f81105cd";"0";"5071037";"4.380 ";"13761"
"3";"https://www.motogp.com/en/riders/kenny-blake/5586cb77-8d10-4c1c-8775-eb548f8ca705";"0";"5071037";"4.380 ";"13761"
"4";"https://www.motogp.com/en/riders/joshua-whatley/6fbcd1bb-b00e-4677-ab94-ffe956f68c76";"0";"5071037";"4.380 ";"13761"
"5";"https://www.motogp.com/en/riders/nicholas-spinelli/0fb14668-014e-4368-b49b-787a90fa69b4";"0";"5071037";"4.380 ";"13761"
"6";"https://www.motogp.com/en/riders/alessandro-zaccone/785664f9-ac17-4c2d-b66b-d635780637b0";"0";"5071037";"4.380 ";"13761"
"7";"https://www.motogp.com/en/riders/kasma-daniel/308a1ebd-28f4-47f9-850d-fca6bb784e22";"0";"5071037";"4.380 ";"13761"
"8";"https://www.motogp.com/en/riders/en/calendar";"0";"5071037";"4.380 ";"13761"
"9";"https://www.motogp.com/en/riders/rory-skinner/49825af3-cbba-4753-9f9b-531fbdf95d0f";"0";"5071037";"4.380 ";"13761"
"10";"https://www.motogp.com/en/riders/peter-oettl/ec056921-f381-4a6d-924a-3b387d9ceb60";"wait...";"5071037";"4.380 ";"13761"
"11";"https://www.motogp.com/en/riders/yonny-hernandez/77f20edc-7a6b-4e6b-bc19-3bc0c1685d35";"0";"5071037";"4.380 ";"13761"
"12";"https://www.motogp.com/en/riders/roberto-pietri/503a71c1-208a-4dc4-b18b-9ede9c1431c4";"wait...";"5071037";"4.380 ";"13761"
"13";"https://www.motogp.com/en/riders/profile/d6f009a8-5a57-49b1-8c68-a9c78349d500/";"wait...";"5071037";"4.380 ";"13761"
"14";"https://www.motogp.com/en/riders/alejandro-medina/ef40dc99-1431-499d-aa57-abc471def19d";"wait...";"5071037";"4.380 ";"13761"
"15";"https://www.motogp.com/en/riders/andrea-iannone/8c0dc3c9-48bc-4e28-95c7-5671171ed7a6";"wait...";"5071037";"4.380 ";"13761"
"16";"https://www.motogp.com/en/riders/loris-capirossi/28052f42-76d1-456f-a35f-b103b093d44d";"wait...";"5071037";"4.380 ";"13761"
"17";"https://www.motogp.com/en/riders/phil-read/7bdcbfe1-ce1e-4bc2-8a2f-f3f31853d139";"wait...";"5071037";"4.380 ";"13761"
"18";"https://www.motogp.com/en/riders/leslie-graham/3d9276ae-467d-4e47-8c51-020acf6e3d8c";"wait...";"5071037";"4.380 ";"13761"
"19";"https://www.motogp.com/en/riders/bradley-smith/a0875b6b-ff29-40d8-93b4-88097b83fac0";"0";"5071037";"4.380 ";"13761"
"20";"https://www.motogp.com/en/riders/niccolo-antonelli/f8c02183-14b5-4b7e-9976-40e913162238";"wait...";"5071037";"4.380 ";"13761"
"21";"https://www.motogp.com/en/riders/en/sponsors";"wait...";"5071037";"4.380 ";"13761"
"22";"https://www.motogp.com/en/riders/jim-redman/7435f9e4-13f7-4053-be64-975735860cc4";"wait...";"5071037";"4.380 ";"13761"
"23";"https://www.motogp.com/en/riders/arnaud-vincent/366060f1-efaf-427e-93a7-a8ee52978629";"2";"5071037";"4.380 ";"13761"
"24";"https://www.motogp.com/en/riders/makoto-tamada/9efae3fe-c985-4968-97e8-26562e14ce34";"wait...";"5071037";"4.380 ";"13761"
"25";"https://www.motogp.com/en/riders/andy-morris/8553dd48-3d92-4b6b-9706-3dd7138c4896";"wait...";"5071037";"4.380 ";"13761"
"26";"https://www.motogp.com/en/riders/anton-mang/7389bee8-9da0-4d45-b08a-f92210bc558b";"wait...";"5071037";"4.380 ";"13761"
"27";"https://www.motogp.com/en/riders/can-oncu/3668c7b1-7a7c-4c1d-a955-314b1f5d286c";"0";"5071037";"4.380 ";"13761"
"28";"https://www.motogp.com/en/riders/stefano-manzi/2944a618-4103-4790-a3be-240157a865c2";"wait...";"5071037";"4.380 ";"13761"
