"#";"Url";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"1";"https://www.motogp.com/en/riders/marcel-schrotter/b1c3f7fd-c1a6-4fda-989a-52e7ef6d094d";"1";"5071037";"4.380 ";"13761"
"2";"https://www.motogp.com/en/riders/yeray-ruiz/819bfa37-2bca-4f71-8857-74926f7b4f26";"0";"5071037";"4.380 ";"13761"
"3";"https://www.motogp.com/en/riders/enanco-morbidelli/4113c5f7-33c5-4246-b05b-3f81f4ddbd8f";"0";"5071037";"4.380 ";"13761"
"4";"https://www.motogp.com/en/riders/imre-toth/24219137-01a3-472a-be0c-d192ba1982ed";"0";"5071037";"4.380 ";"13761"
"5";"https://www.motogp.com/en/riders/renzo-colleoni/566c794e-7dc1-4579-abe8-73c4420bc49a";"0";"5071037";"4.380 ";"13761"
"6";"https://www.motogp.com/en/riders/yari-montella/7086fcb2-be0f-4de3-817c-36869edfee2c";"0";"5071037";"4.380 ";"13761"
"7";"https://www.motogp.com/en/riders/mattia-rato/d04bff14-96ac-4edc-8935-75a498768c41";"wait...";"5071037";"4.380 ";"13761"
"8";"https://www.motogp.com/en/riders/arbi-aditama/457f23aa-9044-49dd-8cd7-a161a26d25bc";"0";"5071037";"4.380 ";"13761"
"9";"https://www.motogp.com/en/riders/nello-pagani/6ebf7845-2f92-45fb-946e-3784cb5d36ac";"0";"5071037";"4.380 ";"13761"
"10";"https://www.motogp.com/en/riders/erkka-korpiaho/15c8b45d-8935-4aa0-a4e6-97c521f784a6";"0";"5071037";"4.380 ";"13761"
"11";"https://www.motogp.com/en/riders/livio%20loi";"wait...";"5071037";"4.380 ";"13761"
"12";"https://www.motogp.com/en/riders/michio-ichino/de0235f6-449f-4482-80e6-c299f67fca3d";"wait...";"5071037";"4.380 ";"13761"
"13";"https://www.motogp.com/en/riders/xavi-vierge/ad434c21-2b0a-4911-a887-d425e2108e4a";"wait...";"5071037";"4.380 ";"13761"
"14";"https://www.motogp.com/en/riders/jim-curry/259c7a7d-7a9f-4b27-b940-8644f807c206";"wait...";"5071037";"4.380 ";"13761"
"15";"https://www.motogp.com/en/riders/rob-fitton/8f2954a6-7e99-46fe-90e0-08e31244382e";"wait...";"5071037";"4.380 ";"13761"
"16";"https://www.motogp.com/en/riders/jan-huberts/07d0bb1a-5ea3-4956-951e-b5d725a9aebf";"wait...";"5071037";"4.380 ";"13761"
"17";"https://www.motogp.com/en/riders/profile/Stefan+D";"wait...";"5071037";"4.380 ";"13761"
"18";"https://www.motogp.com/en/riders/enrique-de-juan/21a82dd2-c535-4ca5-adfb-72cb29183c15";"wait...";"5071037";"4.380 ";"13761"
"19";"https://www.motogp.com/en/riders/tatchakorn-buasri/ebe82b39-3409-485b-9e5c-038667a4a53f";"wait...";"5071037";"4.380 ";"13761"
"20";"https://www.motogp.com/en/riders/maurice-hawthorne/f867e942-ed8b-43d7-a86d-c2f158eeddbf";"wait...";"5071037";"4.380 ";"13761"
"21";"https://www.motogp.com/en/riders/marc-garcia/0fe5f885-bdef-4105-b821-43d94ceb184b";"wait...";"5071037";"4.380 ";"13761"
"22";"https://www.motogp.com/en/riders/profile/Cromie+Mccandless";"wait...";"5071037";"4.380 ";"13761"
"23";"https://www.motogp.com/en/riders/profile/Walter+Reichert";"wait...";"5071037";"4.380 ";"13761"
"24";"https://www.motogp.com/en/riders/profile/Juan+Enrique+Maturana";"wait...";"5071037";"4.380 ";"13761"
"25";"https://www.motogp.com/en/riders/profile/Lorenzo+Baroni";"wait...";"5071037";"4.380 ";"13761"
"26";"https://www.motogp.com/en/riders/en/live";"wait...";"5071037";"4.380 ";"13761"
"27";"https://www.motogp.com/en/riders/Dani";"wait...";"5071037";"4.380 ";"13761"
"28";"https://www.motogp.com/en/riders/Giacomo%20Agostini";"wait...";"5071037";"4.380 ";"13761"
"29";"https://www.motogp.com/en/riders/profile/Adrien+Morillas";"wait...";"5071037";"4.380 ";"13761"
"30";"https://www.motogp.com/en/riders/Mattia%20Pasini";"wait...";"5071037";"4.380 ";"13761"
"31";"https://www.motogp.com/en/riders/miguel-duhamel/4a11e7dc-e7e7-4384-a05f-040b80328ebf";"3";"5071037";"4.380 ";"13761"
"32";"https://www.motogp.com/en/riders/marc2-garcia/3f82444f-a200-4355-b80f-536ee94e90e1";"wait...";"5071037";"4.380 ";"13761"
"33";"https://www.motogp.com/en/riders/profile/Zdravko+Matulja";"wait...";"5071037";"4.380 ";"13761"
"34";"https://www.motogp.com/en/riders/jason-dupasquier/cbc68ad9-049e-479c-b5af-25b401a864c5";"wait...";"5071037";"4.380 ";"13761"
"35";"https://www.motogp.com/en/riders/en/game-hub";"wait...";"5071037";"4.380 ";"13761"
"36";"https://www.motogp.com/en/riders/Doriano%20Romboni";"wait...";"5071037";"4.380 ";"13761"
"37";"https://www.motogp.com/en/riders/dirk-geiger/47e478d1-f3aa-420d-9a29-e640183e3b01";"wait...";"5071037";"4.380 ";"13761"
"38";"https://www.motogp.com/en/riders/profile/Alex+DE%2520ANGELIS";"wait...";"5071037";"4.380 ";"13761"
