"#";"Url";"SEMrush backlinks";"SEMrush subdomain backlinks";"Bing index";"SEMrush Rank"
"1";"https://www.motogp.com/en/riders/jordi-torres/a16709d0-4769-4505-93f2-a9c3b117b93e";"0";"5071037";"4.380 ";"13761"
"2";"https://www.motogp.com/en/riders/daryl-beattie/078a0aa4-01d4-411c-b890-2998e5aa273f";"0";"5071037";"4.380 ";"13761"
"3";"https://www.motogp.com/en/riders/zonta-vd-goorbergh/206c1c78-6d79-4e13-9568-5a90138ece2b";"0";"5071037";"4.380 ";"13761"
"4";"https://www.motogp.com/en/riders/shinichi-ito/11974117-73ad-4871-8cb6-3285b8af89a5";"1";"5071037";"4.380 ";"13761"
"5";"https://www.motogp.com/en/riders/ryusei-yamanaka/b2570616-5431-4eb3-be49-d79fd4ff86e2";"0";"5071037";"4.380 ";"13761"
"6";"https://www.motogp.com/en/riders/jos-antonio-rueda/553b174a-1c06-4bed-82b4-efcc035f1a4e";"0";"5071037";"4.380 ";"13761"
"7";"https://www.motogp.com/en/riders/albert-arenas/e2ffb0d7-5cec-4a50-b31c-0cf5834e2a3f";"1";"5071037";"4.380 ";"13761"
"8";"https://www.motogp.com/en/riders/alex-criville/32534617-d195-4505-ae65-47980a814ee1";"1";"5071037";"4.380 ";"13761"
"9";"https://www.motogp.com/en/riders/marcos-ramirez/711cd7a3-7e13-413b-8de2-08d5bf4070f4";"0";"5071037";"4.380 ";"13761"
"10";"https://www.motogp.com/en/riders/randy-krummenacher/63d4d220-2ebe-4e1f-af7c-7a589bb66b0b";"wait...";"5071037";"4.380 ";"13761"
"11";"https://www.motogp.com/en/riders/kork-ballington/2eafd94a-1feb-445a-85d5-11d14d673ee6";"wait...";"5071037";"4.380 ";"13761"
"12";"https://www.motogp.com/en/riders/angel-nieto/e5c82868-d3a9-46b2-b6bd-956129000f1d";"wait...";"5071037";"4.380 ";"13761"
"13";"https://www.motogp.com/en/riders/yeray-ruiz-/819bfa37-2bca-4f71-8857-74926f7b4f26";"wait...";"5071037";"4.380 ";"13761"
"14";"https://www.motogp.com/en/riders/syarifuddin-azman/32207c55-16c7-4dea-9d56-05485dd88a93";"wait...";"5071037";"4.380 ";"13761"
"15";"https://www.motogp.com/en/riders/stefan-dorflinger/70c4d846-c6fa-4b4b-9dbf-877fdab56a72";"wait...";"5071037";"4.380 ";"13761"
"16";"https://www.motogp.com/en/riders/stefano-nepa/9aa5d44b-39c7-47dd-96ef-a3e0e73499f2";"wait...";"5071037";"4.380 ";"13761"
"17";"https://www.motogp.com/en/riders/lukas-tulovic/bb99c8a8-58bb-45fa-91b2-2d8446cbc324";"wait...";"5071037";"4.380 ";"13761"
"18";"https://www.motogp.com/en/riders/anthony-west/5a9735fa-ee49-4c2e-a2df-9bcb54057882";"wait...";"5071037";"4.380 ";"13761"
"19";"https://www.motogp.com/en/riders/david-almansa/ed2d5631-8fe0-4a21-8449-463657eb7901";"wait...";"5071037";"4.380 ";"13761"
"20";"https://www.motogp.com/en/riders/diogo-moreira/e2479f8e-dad8-4191-9a6c-9d4aafa8c3a3";"wait...";"5071037";"4.380 ";"13761"
"21";"https://www.motogp.com/en/riders/jorge-navarro/57f4c236-d465-4161-8e22-7426f4da36eb";"wait...";"5071037";"4.380 ";"13761"
"22";"https://www.motogp.com/en/riders/jules-danilo/0a0f8687-a094-424c-b590-91be789a770b";"wait...";"5071037";"4.380 ";"13761"
"23";"https://www.motogp.com/en/riders/julian-simon/631d2030-3523-49af-9df2-a02a7c4113ff";"wait...";"5071037";"4.380 ";"13761"
"24";"https://www.motogp.com/en/riders/danny-kent/b02b10d9-8a0a-4db9-8048-11104b0d0d8d";"wait...";"5071037";"4.380 ";"13761"
"25";"https://www.motogp.com/en/riders/alex-de-angelis/b4377445-e881-4841-b981-815aa496c1df";"wait...";"5071037";"4.380 ";"13761"
"26";"https://www.motogp.com/en/riders/lorenzo-baldassarri/99b96762-97c2-4066-922d-d1194c410cdc";"wait...";"5071037";"4.380 ";"13761"
"27";"https://www.motogp.com/en/riders/taiga-hada/64d9d78e-4191-4af9-816f-5243d17953cb";"wait...";"5071037";"4.380 ";"13761"
"28";"https://www.motogp.com/en/riders/riccardo-rossi/a32e2f69-5b68-4cea-a85f-7cf12adf31f7";"wait...";"5071037";"4.380 ";"13761"
"29";"https://www.motogp.com/en/riders/sam-clarke/d1a55b3e-f4af-4566-aadd-92d88d3f9e83";"wait...";"5071037";"4.380 ";"13761"
"30";"https://www.motogp.com/en/riders/kenny-roberts-jr/efc8f0f9-1888-4e1a-8891-9f3a733456fc";"wait...";"5071037";"4.380 ";"13761"
"31";"https://www.motogp.com/en/riders/takazumi-katayama/7013ee13-73db-4652-9516-a07ee39008ee";"wait...";"5071037";"4.380 ";"13761"
"32";"https://www.motogp.com/en/riders/isaac-vinales/388a11b1-4121-4ee3-b67b-81ed4b2a37e1";"wait...";"5071037";"4.380 ";"13761"
"33";"https://www.motogp.com/en/riders/profile/takumi-takahashi";"wait...";"5071037";"4.380 ";"13761"
"34";"https://www.motogp.com/en/riders/keminth-kubo/f2d2af34-a322-4c40-916b-681230838f25";"wait...";"5071037";"4.380 ";"13761"
"35";"https://www.motogp.com/en/riders/kazuto-sakata/6c71366f-a5c4-40c6-ad9f-12787b7df3bb";"wait...";"5071037";"4.380 ";"13761"
"36";"https://www.motogp.com/en/riders/eric-granado/0bc0347b-7067-4f18-9af6-86a980078954";"wait...";"5071037";"4.380 ";"13761"
"37";"https://www.motogp.com/en/riders/andrea-locatelli/d2ee6c90-7dd0-493f-aa89-ad25163f5519";"wait...";"5071037";"4.380 ";"13761"
